GEO.id,GEO.id2,GEO.display-label,GCT_STUB.target-geo-id,GCT_STUB.target-geo-id2,GCT_STUB.display-label,GCT_STUB.display-label,HD01,HD02,SUBHD0301,SUBHD0302,SUBHD0303,SUBHD0401,SUBHD0402
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geographic area,Geographic area,Population,Housing units,Area in square miles - Total area,Area in square miles - Water area,Area in square miles - Land area,Density per square mile of land area - Population,Density per square mile of land area - Housing units
0400000US17,17,Illinois,1600000US1717185,1717185,"Illinois - PLACE - Crainville village, Williamson County","Crainville village, Williamson County",1254,583,1.6,0.01,1.59,787.4,366.1
0400000US17,17,Illinois,1600000US1717289,1717289,"Illinois - PLACE - Creal Springs city, Williamson County","Creal Springs city, Williamson County",543,289,1,0.01,0.99,547.3,291.3
0400000US17,17,Illinois,1600000US1717406,1717406,"Illinois - PLACE - Crescent City village, Iroquois County","Crescent City village, Iroquois County",615,276,0.5,0,0.5,1219.8,547.4
0400000US17,17,Illinois,1600000US1717458,1717458,"Illinois - PLACE - Crest Hill city, Will County","Crest Hill city, Will County",20837,7704,9.17,0.14,9.03,2306.5,852.8
0400000US17,17,Illinois,1600000US1717471,1717471,"Illinois - PLACE - Creston village, Ogle County","Creston village, Ogle County",662,267,1.14,0,1.14,579.6,233.8
0400000US17,17,Illinois,1600000US1717497,1717497,"Illinois - PLACE - Crestwood village, Cook County","Crestwood village, Cook County",10950,5141,3.07,0.03,3.05,3594.9,1687.8
0400000US17,17,Illinois,1600000US1717523,1717523,Illinois - PLACE - Crete village,Crete village,8259,3387,9.63,0.02,9.61,859.3,352.4
0400000US17,17,Illinois,1550000US1717523031,1717523031,Illinois - PLACE - Crete village - Cook County (part),Cook County (part),0,0,0.01,0,0.01,0,0
0400000US17,17,Illinois,1550000US1717523197,1717523197,Illinois - PLACE - Crete village - Will County (part),Will County (part),8259,3387,9.62,0.02,9.6,860.2,352.8
0400000US17,17,Illinois,1600000US1717549,1717549,"Illinois - PLACE - Creve Coeur village, Tazewell County","Creve Coeur village, Tazewell County",5451,2415,4.67,0.37,4.31,1266.1,560.9
0400000US17,17,Illinois,1600000US1717783,1717783,"Illinois - PLACE - Crossville village, White County","Crossville village, White County",745,358,0.64,0,0.64,1162.7,558.7
0400000US17,17,Illinois,1600000US1717887,1717887,"Illinois - PLACE - Crystal Lake city, McHenry County","Crystal Lake city, McHenry County",40743,15176,18.96,0.61,18.35,2220.1,826.9
0400000US17,17,Illinois,1600000US1717939,1717939,"Illinois - PLACE - Crystal Lawns CDP, Will County","Crystal Lawns CDP, Will County",1872,729,0.63,0,0.63,2978,1159.7
0400000US17,17,Illinois,1600000US1717991,1717991,"Illinois - PLACE - Cuba city, Fulton County","Cuba city, Fulton County",1294,565,0.54,0,0.54,2382.2,1040.2
0400000US17,17,Illinois,1600000US1718030,1718030,"Illinois - PLACE - Cullom village, Livingston County","Cullom village, Livingston County",555,271,0.33,0,0.33,1669.2,815
0400000US17,17,Illinois,1600000US1718147,1718147,"Illinois - PLACE - Curran village, Sangamon County","Curran village, Sangamon County",212,95,2.07,0,2.07,102.5,45.9
0400000US17,17,Illinois,1600000US1718225,1718225,"Illinois - PLACE - Cutler village, Perry County","Cutler village, Perry County",441,207,0.47,0,0.47,939.8,441.1
0400000US17,17,Illinois,1600000US1718251,1718251,"Illinois - PLACE - Cypress village, Johnson County","Cypress village, Johnson County",234,111,0.76,0,0.75,310.9,147.5
0400000US17,17,Illinois,1600000US1718303,1718303,"Illinois - PLACE - Dahlgren village, Hamilton County","Dahlgren village, Hamilton County",525,242,1,0,1,526.9,242.9
0400000US17,17,Illinois,1600000US1718342,1718342,"Illinois - PLACE - Dakota village, Stephenson County","Dakota village, Stephenson County",506,217,0.29,0,0.29,1762.8,756
0400000US17,17,Illinois,1600000US1718420,1718420,Illinois - PLACE - Dallas City city,Dallas City city,945,492,3.28,0.9,2.37,398,207.2
0400000US17,17,Illinois,1550000US1718420067,1718420067,Illinois - PLACE - Dallas City city - Hancock County (part),Hancock County (part),759,391,2.04,0.13,1.91,396.8,204.4
0400000US17,17,Illinois,1550000US1718420071,1718420071,Illinois - PLACE - Dallas City city - Henderson County (part),Henderson County (part),186,101,1.23,0.77,0.46,403.2,218.9
0400000US17,17,Illinois,1600000US1718446,1718446,"Illinois - PLACE - Dalton City village, Moultrie County","Dalton City village, Moultrie County",544,219,0.61,0,0.61,895.8,360.6
0400000US17,17,Illinois,1600000US1718459,1718459,Illinois - PLACE - Dalzell village,Dalzell village,717,315,1,0.01,0.99,727.7,319.7
0400000US17,17,Illinois,1550000US1718459011,1718459011,Illinois - PLACE - Dalzell village - Bureau County (part),Bureau County (part),717,315,0.99,0.01,0.98,732.5,321.8
0400000US17,17,Illinois,1550000US1718459099,1718459099,Illinois - PLACE - Dalzell village - LaSalle County (part),LaSalle County (part),0,0,0.01,0,0.01,0,0
0400000US17,17,Illinois,1600000US1718472,1718472,"Illinois - PLACE - Damiansville village, Clinton County","Damiansville village, Clinton County",491,175,0.82,0,0.82,597.6,213
0400000US17,17,Illinois,1600000US1718485,1718485,"Illinois - PLACE - Dana village, LaSalle County","Dana village, LaSalle County",159,73,0.22,0,0.22,721.3,331.2
0400000US17,17,Illinois,1600000US1718498,1718498,"Illinois - PLACE - Danforth village, Iroquois County","Danforth village, Iroquois County",604,237,0.47,0,0.47,1294.6,508
0400000US17,17,Illinois,1600000US1718537,1718537,"Illinois - PLACE - Danvers village, McLean County","Danvers village, McLean County",1154,452,0.86,0,0.86,1348.9,528.3
0400000US17,17,Illinois,1600000US1718563,1718563,"Illinois - PLACE - Danville city, Vermilion County","Danville city, Vermilion County",33027,14719,17.97,0.08,17.89,1846.3,822.9
0400000US17,17,Illinois,1600000US1718628,1718628,"Illinois - PLACE - Darien city, DuPage County","Darien city, DuPage County",22086,9275,6.3,0.12,6.18,3574.9,1501.3
0400000US17,17,Illinois,1600000US1718641,1718641,"Illinois - PLACE - Darmstadt CDP, St. Clair County","Darmstadt CDP, St. Clair County",68,29,0.07,0,0.07,947.1,403.9
0400000US17,17,Illinois,1600000US1718706,1718706,"Illinois - PLACE - Davis village, Stephenson County","Davis village, Stephenson County",677,271,0.43,0,0.43,1579.8,632.4
0400000US17,17,Illinois,1600000US1718719,1718719,"Illinois - PLACE - Davis Junction village, Ogle County","Davis Junction village, Ogle County",2373,787,4.24,0,4.24,560,185.7
0400000US17,17,Illinois,1600000US1718745,1718745,"Illinois - PLACE - Dawson village, Sangamon County","Dawson village, Sangamon County",509,228,0.88,0,0.88,575.4,257.8
0400000US17,17,Illinois,1600000US1718771,1718771,"Illinois - PLACE - Dayton CDP, LaSalle County","Dayton CDP, LaSalle County",537,228,2.29,0.05,2.25,238.8,101.4
0400000US17,17,Illinois,1600000US1718823,1718823,"Illinois - PLACE - Decatur city, Macon County","Decatur city, Macon County",76122,36134,46.91,4.69,42.22,1802.8,855.8
0400000US17,17,Illinois,1600000US1718940,1718940,Illinois - PLACE - Deer Creek village,Deer Creek village,704,303,0.57,0.01,0.56,1247.6,536.9
0400000US17,17,Illinois,1550000US1718940179,1718940179,Illinois - PLACE - Deer Creek village - Tazewell County (part),Tazewell County (part),682,296,0.45,0.01,0.44,1556.7,675.6
0400000US17,17,Illinois,1550000US1718940203,1718940203,Illinois - PLACE - Deer Creek village - Woodford County (part),Woodford County (part),22,7,0.13,0,0.13,174.3,55.5
0400000US17,17,Illinois,1600000US1718992,1718992,Illinois - PLACE - Deerfield village,Deerfield village,18225,6907,5.62,0.04,5.58,3264.9,1237.4
0400000US17,17,Illinois,1550000US1718992031,1718992031,Illinois - PLACE - Deerfield village - Cook County (part),Cook County (part),172,132,0.53,0.02,0.51,338.9,260.1
0400000US17,17,Illinois,1550000US1718992097,1718992097,Illinois - PLACE - Deerfield village - Lake County (part),Lake County (part),18053,6775,5.1,0.02,5.07,3557.6,1335.1
0400000US17,17,Illinois,1600000US1719031,1719031,"Illinois - PLACE - Deer Grove village, Whiteside County","Deer Grove village, Whiteside County",48,22,0.46,0,0.46,105.4,48.3
0400000US17,17,Illinois,1600000US1719083,1719083,Illinois - PLACE - Deer Park village,Deer Park village,3200,1140,3.83,0.11,3.71,861.5,306.9
0400000US17,17,Illinois,1550000US1719083031,1719083031,Illinois - PLACE - Deer Park village - Cook County (part),Cook County (part),17,9,0.01,0,0.01,1220.6,646.2
0400000US17,17,Illinois,1550000US1719083097,1719083097,Illinois - PLACE - Deer Park village - Lake County (part),Lake County (part),3183,1131,3.81,0.11,3.7,860.2,305.6
0400000US17,17,Illinois,1600000US1719161,1719161,"Illinois - PLACE - DeKalb city, DeKalb County","DeKalb city, DeKalb County",43862(r41900),16436(r18342),14.81,0.16,14.65,2993.8,1121.8
0400000US17,17,Illinois,1600000US1719200,1719200,"Illinois - PLACE - De Land village, Piatt County","De Land village, Piatt County",446,207,0.41,0,0.41,1086.1,504.1
0400000US17,17,Illinois,1600000US1719226,1719226,"Illinois - PLACE - Delavan city, Tazewell County","Delavan city, Tazewell County",1689,740,0.71,0,0.71,2372.9,1039.6
0400000US17,17,Illinois,1600000US1719499,1719499,"Illinois - PLACE - De Pue village, Bureau County","De Pue village, Bureau County",1838,689,3,0.26,2.74,671.4,251.7
0400000US17,17,Illinois,1600000US1719616,1719616,"Illinois - PLACE - De Soto village, Jackson County","De Soto village, Jackson County",1590,707,0.92,0.01,0.91,1742.9,775
0400000US17,17,Illinois,1600000US1719642,1719642,"Illinois - PLACE - Des Plaines city, Cook County","Des Plaines city, Cook County",58364,24075,14.42,0.13,14.28,4086.2,1685.5
0400000US17,17,Illinois,1600000US1719681,1719681,"Illinois - PLACE - Detroit village, Pike County","Detroit village, Pike County",83,37,0.24,0,0.24,340.5,151.8
0400000US17,17,Illinois,1600000US1719798,1719798,"Illinois - PLACE - De Witt village, De Witt County","De Witt village, De Witt County",184,86,0.26,0,0.26,700.2,327.3
0400000US17,17,Illinois,1600000US1719837,1719837,Illinois - PLACE - Diamond village,Diamond village,2527,1004,1.89,0,1.89,1338.6,531.8
0400000US17,17,Illinois,1550000US1719837063,1719837063,Illinois - PLACE - Diamond village - Grundy County (part),Grundy County (part),2508,995,1.19,0,1.19,2104.5,834.9
0400000US17,17,Illinois,1550000US1719837197,1719837197,Illinois - PLACE - Diamond village - Will County (part),Will County (part),19,9,0.7,0,0.7,27.3,12.9
0400000US17,17,Illinois,1600000US1719915,1719915,"Illinois - PLACE - Dieterich village, Effingham County","Dieterich village, Effingham County",617,249,1.16,0,1.16,531.8,214.6
0400000US17,17,Illinois,1600000US1720045,1720045,"Illinois - PLACE - Divernon village, Sangamon County","Divernon village, Sangamon County",1172,538,0.79,0,0.79,1483.2,680.9
0400000US17,17,Illinois,1600000US1720123,1720123,"Illinois - PLACE - Dix village, Jefferson County","Dix village, Jefferson County",461,264,2.1,0.01,2.09,220.4,126.2
0400000US17,17,Illinois,1600000US1720149,1720149,"Illinois - PLACE - Dixmoor village, Cook County","Dixmoor village, Cook County",3644,1302,1.25,0,1.25,2918.7,1042.9
0400000US17,17,Illinois,1600000US1720162,1720162,"Illinois - PLACE - Dixon city, Lee County","Dixon city, Lee County",15733,6310,7.86,0.43,7.43,2117.2,849.2
0400000US17,17,Illinois,1600000US1720292,1720292,"Illinois - PLACE - Dolton village, Cook County","Dolton village, Cook County",23153,8720,4.69,0.12,4.56,5072,1910.2
0400000US17,17,Illinois,1600000US1720305,1720305,"Illinois - PLACE - Dongola village, Union County","Dongola village, Union County",726,337,1.15,0.06,1.09,666.7,309.5
0400000US17,17,Illinois,1600000US1720318,1720318,Illinois - PLACE - Donnellson village,Donnellson village,210,106,0.33,0,0.33,645.8,326
0400000US17,17,Illinois,1550000US1720318005,1720318005,Illinois - PLACE - Donnellson village - Bond County (part),Bond County (part),8,6,0.04,0,0.04,222.2,166.7
0400000US17,17,Illinois,1550000US1720318135,1720318135,Illinois - PLACE - Donnellson village - Montgomery County (part),Montgomery County (part),202,100,0.29,0,0.29,698.6,345.8
0400000US17,17,Illinois,1600000US1720331,1720331,"Illinois - PLACE - Donovan village, Iroquois County","Donovan village, Iroquois County",304,135,0.31,0,0.31,978.7,434.6
0400000US17,17,Illinois,1600000US1720370,1720370,"Illinois - PLACE - Dorchester village, Macoupin County","Dorchester village, Macoupin County",151,62,0.72,0,0.72,209.9,86.2
0400000US17,17,Illinois,1600000US1720526,1720526,"Illinois - PLACE - Dover village, Bureau County","Dover village, Bureau County",168,72,0.26,0,0.26,635.3,272.3
0400000US17,17,Illinois,1600000US1720565,1720565,"Illinois - PLACE - Dowell village, Jackson County","Dowell village, Jackson County",408,200,0.39,0,0.39,1045.9,512.7
0400000US17,17,Illinois,1600000US1720591,1720591,"Illinois - PLACE - Downers Grove village, DuPage County","Downers Grove village, DuPage County",47833,20478,14.45,0.15,14.31,3343.8,1431.5
0400000US17,17,Illinois,1600000US1720643,1720643,"Illinois - PLACE - Downs village, McLean County","Downs village, McLean County",1005,371,2.61,0,2.61,384.6,142
0400000US17,17,Illinois,1600000US1720890,1720890,"Illinois - PLACE - Du Bois village, Washington County","Du Bois village, Washington County",205,103,1.07,0,1.07,191.1,96
0400000US17,17,Illinois,1600000US1721098,1721098,"Illinois - PLACE - Dunfermline village, Fulton County","Dunfermline village, Fulton County",300,132,0.13,0,0.13,2292.4,1008.7
0400000US17,17,Illinois,1600000US1721176,1721176,"Illinois - PLACE - Dunlap village, Peoria County","Dunlap village, Peoria County",1386,505,0.54,0,0.54,2548.6,928.6
0400000US17,17,Illinois,1600000US1721254,1721254,"Illinois - PLACE - Dupo village, St. Clair County","Dupo village, St. Clair County",4138,1863,4.42,0,4.42,936.1,421.4
0400000US17,17,Illinois,1600000US1721267,1721267,"Illinois - PLACE - Du Quoin city, Perry County","Du Quoin city, Perry County",6109,2942,7.06,0.08,6.98,875.3,421.5
0400000US17,17,Illinois,1600000US1721280,1721280,"Illinois - PLACE - Durand village, Winnebago County","Durand village, Winnebago County",1443,577,0.94,0,0.94,1541.4,616.3
0400000US17,17,Illinois,1600000US1721358,1721358,Illinois - PLACE - Dwight village,Dwight village,4260,1862,3.23,0.01,3.22,1324.1,578.8
0400000US17,17,Illinois,1550000US1721358063,1721358063,Illinois - PLACE - Dwight village - Grundy County (part),Grundy County (part),6,2,0.59,0,0.59,10.2,3.4
0400000US17,17,Illinois,1550000US1721358105,1721358105,Illinois - PLACE - Dwight village - Livingston County (part),Livingston County (part),4254,1860,2.64,0.01,2.63,1617.7,707.3
0400000US17,17,Illinois,1600000US1721410,1721410,"Illinois - PLACE - Eagarville village, Macoupin County","Eagarville village, Macoupin County",127,50,0.93,0.02,0.91,139.7,55
0400000US17,17,Illinois,1600000US1721540,1721540,"Illinois - PLACE - Earlville city, LaSalle County","Earlville city, LaSalle County",1701,763,1.2,0,1.2,1413.9,634.2
0400000US17,17,Illinois,1600000US1721553,1721553,"Illinois - PLACE - East Alton village, Madison County","East Alton village, Madison County",6301,3051,5.56,0.23,5.33,1182.6,572.6
0400000US17,17,Illinois,1600000US1721579,1721579,"Illinois - PLACE - East Brooklyn village, Grundy County","East Brooklyn village, Grundy County",106,44,0.05,0,0.05,1952.4,810.4
0400000US17,17,Illinois,1600000US1721605,1721605,"Illinois - PLACE - East Cape Girardeau village, Alexander County","East Cape Girardeau village, Alexander County",385,185,2,0.03,1.96,196.4,94.4
0400000US17,17,Illinois,1600000US1721618,1721618,"Illinois - PLACE - East Carondelet village, St. Clair County","East Carondelet village, St. Clair County",499,202,1.67,0.46,1.21,412.7,167.1
0400000US17,17,Illinois,1600000US1721683,1721683,"Illinois - PLACE - East Dubuque city, Jo Daviess County","East Dubuque city, Jo Daviess County",1704,830,2.89,0.08,2.81,606.4,295.4
0400000US17,17,Illinois,1600000US1721696,1721696,Illinois - PLACE - East Dundee village,East Dundee village,2860,1348,2.97,0.24,2.73,1046.9,493.4
0400000US17,17,Illinois,1550000US1721696031,1721696031,Illinois - PLACE - East Dundee village - Cook County (part),Cook County (part),0,0,0.15,0,0.15,0,0
0400000US17,17,Illinois,1550000US1721696089,1721696089,Illinois - PLACE - East Dundee village - Kane County (part),Kane County (part),2860,1348,2.82,0.24,2.59,1106.1,521.4
0400000US17,17,Illinois,1600000US1721826,1721826,"Illinois - PLACE - East Galesburg village, Knox County","East Galesburg village, Knox County",812,358,1.49,0.05,1.44,564.8,249
0400000US17,17,Illinois,1600000US1721852,1721852,"Illinois - PLACE - East Gillespie village, Macoupin County","East Gillespie village, Macoupin County",270,119,0.32,0,0.32,847.2,373.4
0400000US17,17,Illinois,1600000US1721904,1721904,"Illinois - PLACE - East Hazel Crest village, Cook County","East Hazel Crest village, Cook County",1543,633,0.78,0,0.78,1967.4,807.1
0400000US17,17,Illinois,1600000US1722073,1722073,"Illinois - PLACE - East Moline city, Rock Island County","East Moline city, Rock Island County",21302,9058,14.76,0,14.76,1443.6,613.8
0400000US17,17,Illinois,1600000US1722151,1722151,"Illinois - PLACE - Easton village, Mason County","Easton village, Mason County",321,165,0.24,0,0.24,1337.6,687.5
0400000US17,17,Illinois,1600000US1722164,1722164,"Illinois - PLACE - East Peoria city, Tazewell County","East Peoria city, Tazewell County",23402,10590,22.14,2.19,19.96,1172.6,530.6
0400000US17,17,Illinois,1600000US1722255,1722255,"Illinois - PLACE - East St. Louis city, St. Clair County","East St. Louis city, St. Clair County",27006,12055,14.37,0.38,13.99,1930.1,861.6
0400000US17,17,Illinois,1600000US1722398,1722398,"Illinois - PLACE - Eddyville village, Pope County","Eddyville village, Pope County",101,69,0.29,0,0.29,344.7,235.5
0400000US17,17,Illinois,1600000US1722567,1722567,"Illinois - PLACE - Edgewood village, Effingham County","Edgewood village, Effingham County",440,225,1.01,0.01,1,439.7,224.8
0400000US17,17,Illinois,1600000US1722645,1722645,"Illinois - PLACE - Edinburg village, Christian County","Edinburg village, Christian County",1078,514,0.63,0,0.63,1724.3,822.2
0400000US17,17,Illinois,1600000US1722697,1722697,"Illinois - PLACE - Edwardsville city, Madison County","Edwardsville city, Madison County",24293,9703,20.17,0.6,19.56,1241.7,496
0400000US17,17,Illinois,1600000US1722736,1722736,"Illinois - PLACE - Effingham city, Effingham County","Effingham city, Effingham County",12328,5696,9.93,0.06,9.86,1249.8,577.4
0400000US17,17,Illinois,1600000US1722931,1722931,"Illinois - PLACE - Elburn village, Kane County","Elburn village, Kane County",5602,1993,3.13,0,3.13,1791.5,637.4
0400000US17,17,Illinois,1600000US1722957,1722957,"Illinois - PLACE - El Dara village, Pike County","El Dara village, Pike County",78,38,0.97,0,0.97,80.7,39.3
0400000US17,17,Illinois,1600000US1723009,1723009,"Illinois - PLACE - Eldorado city, Saline County","Eldorado city, Saline County",4122,2053,2.43,0.04,2.39,1724.9,859.1
0400000US17,17,Illinois,1600000US1723022,1723022,"Illinois - PLACE - Eldred village, Greene County","Eldred village, Greene County",201,112,0.13,0,0.13,1503,837.5
0400000US17,17,Illinois,1600000US1723074,1723074,Illinois - PLACE - Elgin city,Elgin city,108188,37848,37.71,0.54,37.16,2911.1,1018.4
0400000US17,17,Illinois,1550000US1723074031,1723074031,Illinois - PLACE - Elgin city - Cook County (part),Cook County (part),24032,8301,6.38,0.18,6.2,3873,1337.8
0400000US17,17,Illinois,1550000US1723074089,1723074089,Illinois - PLACE - Elgin city - Kane County (part),Kane County (part),84156,29547,31.33,0.37,30.96,2718.4,954.4
0400000US17,17,Illinois,1600000US1723165,1723165,"Illinois - PLACE - Elizabeth village, Jo Daviess County","Elizabeth village, Jo Daviess County",761,409,0.78,0,0.78,981.8,527.7
0400000US17,17,Illinois,1600000US1723191,1723191,"Illinois - PLACE - Elizabethtown village, Hardin County","Elizabethtown village, Hardin County",299,197,0.71,0,0.71,423.9,279.3
0400000US17,17,Illinois,1600000US1723256,1723256,Illinois - PLACE - Elk Grove Village village,Elk Grove Village village,33127,13905,11.41,0.07,11.34,2920.5,1225.9
0400000US17,17,Illinois,1550000US1723256031,1723256031,Illinois - PLACE - Elk Grove Village village - Cook County (part),Cook County (part),33127,13905,10.7,0.06,10.63,3115.5,1307.7
0400000US17,17,Illinois,1550000US1723256043,1723256043,Illinois - PLACE - Elk Grove Village village - DuPage County (part),DuPage County (part),0,0,0.71,0,0.71,0,0
0400000US17,17,Illinois,1600000US1723269,1723269,"Illinois - PLACE - Elkhart village, Logan County","Elkhart village, Logan County",405,198,1.46,0.01,1.45,278.8,136.3
0400000US17,17,Illinois,1600000US1723373,1723373,"Illinois - PLACE - Elkville village, Jackson County","Elkville village, Jackson County",928,427,0.77,0.01,0.76,1215.5,559.3
0400000US17,17,Illinois,1600000US1723425,1723425,"Illinois - PLACE - Elliott village, Ford County","Elliott village, Ford County",295,132,0.48,0,0.48,609.6,272.8
0400000US17,17,Illinois,1600000US1723503,1723503,"Illinois - PLACE - Ellis Grove village, Randolph County","Ellis Grove village, Randolph County",363,160,0.49,0,0.49,739.5,326
0400000US17,17,Illinois,1600000US1723529,1723529,"Illinois - PLACE - Ellisville village, Fulton County","Ellisville village, Fulton County",96,40,0.27,0,0.27,353.9,147.4
0400000US17,17,Illinois,1600000US1723555,1723555,"Illinois - PLACE - Ellsworth village, McLean County","Ellsworth village, McLean County",195,93,0.23,0,0.23,856.4,408.4
0400000US17,17,Illinois,1600000US1723620,1723620,Illinois - PLACE - Elmhurst city,Elmhurst city,44121,16590,10.31,0.06,10.25,4303,1618
0400000US17,17,Illinois,1550000US1723620031,1723620031,Illinois - PLACE - Elmhurst city - Cook County (part),Cook County (part),0,0,0.03,0,0.03,0,0
0400000US17,17,Illinois,1550000US1723620043,1723620043,Illinois - PLACE - Elmhurst city - DuPage County (part),DuPage County (part),44121,16590,10.28,0.06,10.22,4315.3,1622.6
0400000US17,17,Illinois,1600000US1723698,1723698,"Illinois - PLACE - Elmwood city, Peoria County","Elmwood city, Peoria County",2097,886,1.43,0,1.43,1471.1,621.5
0400000US17,17,Illinois,1600000US1723724,1723724,"Illinois - PLACE - Elmwood Park village, Cook County","Elmwood Park village, Cook County",24883,10090,1.91,0,1.91,13045.7,5290
0400000US17,17,Illinois,1600000US1723737,1723737,Illinois - PLACE - El Paso city,El Paso city,2810,1114,2.13,0,2.13,1317.2,522.2
0400000US17,17,Illinois,1550000US1723737113,1723737113,Illinois - PLACE - El Paso city - McLean County (part),McLean County (part),0,0,0.06,0,0.06,0,0
0400000US17,17,Illinois,1550000US1723737203,1723737203,Illinois - PLACE - El Paso city - Woodford County (part),Woodford County (part),2810,1114,2.07,0,2.07,1355.3,537.3
0400000US17,17,Illinois,1600000US1723776,1723776,"Illinois - PLACE - Elsah village, Jersey County","Elsah village, Jersey County",673,129,1.09,0,1.09,615.6,118
0400000US17,17,Illinois,1600000US1723841,1723841,"Illinois - PLACE - Elvaston village, Hancock County","Elvaston village, Hancock County",165,77,0.8,0,0.8,206.6,96.4
0400000US17,17,Illinois,1600000US1723945,1723945,"Illinois - PLACE - Elwood village, Will County","Elwood village, Will County",2279,924,6.53,0,6.53,349.1,141.5
0400000US17,17,Illinois,1600000US1723971,1723971,"Illinois - PLACE - Emden village, Logan County","Emden village, Logan County",485,230,0.23,0,0.23,2069.3,981.3
0400000US17,17,Illinois,1600000US1724062,1724062,"Illinois - PLACE - Emington village, Livingston County","Emington village, Livingston County",117,51,0.11,0,0.11,1028.3,448.2
0400000US17,17,Illinois,1600000US1724166,1724166,"Illinois - PLACE - Energy village, Williamson County","Energy village, Williamson County",1146,546,1.19,0.02,1.18,974.3,464.2
0400000US17,17,Illinois,1600000US1724179,1724179,"Illinois - PLACE - Enfield village, White County","Enfield village, White County",596,281,1.19,0,1.19,502.4,236.9
0400000US17,17,Illinois,1600000US1724348,1724348,"Illinois - PLACE - Equality village, Gallatin County","Equality village, Gallatin County",595,301,0.91,0.02,0.89,667.5,337.7
0400000US17,17,Illinois,1600000US1724374,1724374,"Illinois - PLACE - Erie village, Whiteside County","Erie village, Whiteside County",1602,678,1.45,0.01,1.44,1110.3,469.9
0400000US17,17,Illinois,1600000US1724452,1724452,"Illinois - PLACE - Essex village, Kankakee County","Essex village, Kankakee County",802,301,2.5,0.03,2.48,323.6,121.5
0400000US17,17,Illinois,1600000US1724543,1724543,"Illinois - PLACE - Eureka city, Woodford County","Eureka city, Woodford County",5295,2023,3.07,0.05,3.02,1751.8,669.3
0400000US17,17,Illinois,1600000US1724582,1724582,"Illinois - PLACE - Evanston city, Cook County","Evanston city, Cook County",74486,33181,7.8,0.02,7.78,9575,4265.4
0400000US17,17,Illinois,1600000US1724608,1724608,"Illinois - PLACE - Evansville village, Randolph County","Evansville village, Randolph County",701,305,0.82,0.03,0.79,888.5,386.6
0400000US17,17,Illinois,1600000US1724634,1724634,"Illinois - PLACE - Evergreen Park village, Cook County","Evergreen Park village, Cook County",19852,7559,3.16,0,3.16,6279.8,2391.2
0400000US17,17,Illinois,1600000US1724673,1724673,"Illinois - PLACE - Ewing village, Franklin County","Ewing village, Franklin County",307,137,1.01,0,1.01,304.3,135.8
0400000US17,17,Illinois,1600000US1724699,1724699,"Illinois - PLACE - Exeter village, Scott County","Exeter village, Scott County",65,40,0.69,0,0.69,94.2,58
0400000US17,17,Illinois,1600000US1724764,1724764,"Illinois - PLACE - Fairbury city, Livingston County","Fairbury city, Livingston County",3757,1627,1.8,0,1.8,2089.4,904.8
0400000US17,17,Illinois,1600000US1724816,1724816,"Illinois - PLACE - Fairfield city, Wayne County","Fairfield city, Wayne County",5154,2702,4.05,0.03,4.02,1283.2,672.7
0400000US17,17,Illinois,1600000US1724920,1724920,"Illinois - PLACE - Fairmont CDP, Will County","Fairmont CDP, Will County",2459,948,1.36,0,1.36,1802.1,694.8
0400000US17,17,Illinois,1600000US1724933,1724933,Illinois - PLACE - Fairmont City village,Fairmont City village,2635,865,6.59,0.39,6.2,424.9,139.5
0400000US17,17,Illinois,1550000US1724933119,1724933119,Illinois - PLACE - Fairmont City village - Madison County (part),Madison County (part),47,11,0.96,0.19,0.77,61,14.3
0400000US17,17,Illinois,1550000US1724933163,1724933163,Illinois - PLACE - Fairmont City village - St. Clair County (part),St. Clair County (part),2588,854,5.63,0.2,5.43,476.6,157.3
0400000US17,17,Illinois,1600000US1724985,1724985,"Illinois - PLACE - Fairmount village, Vermilion County","Fairmount village, Vermilion County",642,280,0.32,0,0.32,2032.3,886.4
0400000US17,17,Illinois,1600000US1725063,1725063,"Illinois - PLACE - Fairview village, Fulton County","Fairview village, Fulton County",522,219,4.29,0.07,4.21,123.9,52
0400000US17,17,Illinois,1600000US1725141,1725141,"Illinois - PLACE - Fairview Heights city, St. Clair County","Fairview Heights city, St. Clair County",17078(r41901),7876(r18343),11.5,0.08,11.42,1495.4,689.6
0400000US17,17,Illinois,1600000US1725375,1725375,Illinois - PLACE - Farina village,Farina village,518,248,1.46,0.01,1.46,355.4,170.2
0400000US17,17,Illinois,1550000US1725375051,1725375051,Illinois - PLACE - Farina village - Fayette County (part),Fayette County (part),518,248,1.24,0.01,1.24,419.2,200.7
0400000US17,17,Illinois,1550000US1725375121,1725375121,Illinois - PLACE - Farina village - Marion County (part),Marion County (part),0,0,0.22,0,0.22,0,0
0400000US17,17,Illinois,1600000US1725414,1725414,"Illinois - PLACE - Farmer City city, De Witt County","Farmer City city, De Witt County",2037,919,2.45,0.05,2.4,849.1,383.1
0400000US17,17,Illinois,1600000US1725440,1725440,"Illinois - PLACE - Farmersville village, Montgomery County","Farmersville village, Montgomery County",724,342,0.91,0.01,0.9,801.3,378.5
0400000US17,17,Illinois,1600000US1725531,1725531,Illinois - PLACE - Farmington city,Farmington city,2448,1098,1.45,0,1.45,1693.6,759.6
